scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct
4,7,"['brick houses', 'cars', 'sidewalk', 'grass/lawn', 'speed table sign', 'utility wires', 'porches', 'street sign', 'flower beds', 'trees']","A suburban street with brick duplex houses, parked cars, and a well-maintained grassy area.",6361,38.95560413044744,-76.99288564253281,DC_images/dc_6361.jpg,11.31103515625,21.506103515625,31.922119140625,8.8203125,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image is a blank map tile with a message indicating that no imagery is available.,7577,38.8871365817102,-76.96753501740122,DC_images/dc_7577.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,7,"['paved road', 'sidewalk curb', 'grass', 'large building', 'windows', 'trees', 'lamppost', 'cloudy sky']",A paved road curves past a large historic stone building surrounded by grass and trees under a cloudy sky.,5775,38.92677773661988,-77.00442104051002,DC_images/dc_5775.jpg,18.4130859375,14.39306640625,20.903076171875,46.23486328125,0.0
5,6,"['house', 'trees', 'green fence', 'sidewalk', 'street', 'no parking sign', 'building', 'driveway']",A residential house with trees and a green fence along a quiet street.,2027,38.95197328098644,-77.08056416214477,DC_images/dc_2027.jpg,41.23583984375,9.220703125,6.0537109375,26.61865234375,0.0
6,7,"['cars', 'white van', 'black car', 'river', 'barriers', 'infrastructure/building', 'street lamp', 'clouds', 'trees', 'sky']","A few cars are parked alongside a road bordered by concrete barriers, with a river, modern building, trees, and a partly cloudy sky in the background.",3134,38.89253199425628,-77.05744305807485,DC_images/dc_3134.jpg,2.154052734375,2.736572265625,47.10107421875,30.82177734375,2.798828125
5,7,"['houses', 'trees', 'car', 'sidewalk', 'crosswalk', 'power lines', 'street', 'fence']","A quiet suburban street corner with brick houses, trees, and a crosswalk under a clear blue sky.",8592,38.867310508096345,-76.94680279156726,DC_images/dc_8592.jpg,18.97021484375,5.72216796875,30.520996093750004,37.5419921875,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image contains a blank background with a message indicating no available imagery.,3397,38.95559238881379,-77.05287900358107,DC_images/dc_3397.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,7,"['cars', 'street', 'sidewalk', 'houses', 'trees', 'utility poles', 'fence', 'lamp post', 'power lines', 'sky']","A quiet residential street with parked cars, trees, and brick houses lining the sidewalk.",9514,38.88531743957674,-76.92834804868981,DC_images/dc_9514.jpg,24.302490234375,8.7431640625,25.029052734375,32.852783203125,0.0
4,7,"['cars', 'sidewalk', 'people', 'utility pole', 'overhead wires', 'houses', 'fence', 'bushes', 'tree', 'grass', 'porch']","A quiet residential street with parked cars, overhead wires, and semi-detached houses bordered by small lawns and fences.",4999,38.96641244213773,-77.02057800928475,DC_images/dc_4999.jpg,7.192382812500001,22.28662109375,27.77197265625,17.87353515625,0.0
8,7,"['house', 'sidewalk', 'tree', 'bushes', 'car', 'stairs', 'plants']","A charming house surrounded by lush greenery and trees, with a car parked on the quiet street in front.",2372,38.95738280399279,-77.07364778978526,DC_images/dc_2372.jpg,52.98535156250001,7.6220703125,8.291748046875,13.393066406250002,0.0
2,7,"['large building', 'tree', 'concrete walls', 'security booth', 'barrier gate', 'signs', 'pavement', 'road']","A curved modernist concrete building with a security gate, booth, and large tree near the entrance.",4839,38.88353550378121,-77.02285921365848,DC_images/dc_4839.jpg,10.973876953125,34.39990234375,1.846923828125,31.66064453125,0.0
0,0,"['text: Sorry, we have no imagery here.']",A blank image with a message indicating no available imagery.,6294,38.83489204742208,-76.99289767042238,DC_images/dc_6294.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image displays a blank background with a message indicating no imagery is available.,4454,38.80606134285632,-77.02974223925996,DC_images/dc_4454.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,7,"['trees', 'cars', 'houses', 'fence', 'sidewalk', 'trash bins', 'street', 'clouds']","A quiet, tree-lined residential street with parked cars and houses on both sides under a partly cloudy sky.",7485,38.92677392430794,-76.96982347572657,DC_images/dc_7485.jpg,33.30126953125,2.60498046875,13.47314453125,40.658203125,0.0
6,4,"['asphalt road', 'trees', 'grass', 'sidewalk curb', 'overhead wires', 'clouds', 'sky', 'distant houses', 'street sign']",A quiet residential street lined with lush green trees under a partly cloudy sky.,5493,38.82948683788109,-77.0090217402826,DC_images/dc_5493.jpg,45.430908203125,0.0,14.3076171875,40.240234375,0.0
6,2,"['person', 'boat', 'water', 'sky', 'clouds', 'bag', 'red fuel container', 'buildings in the distance']","A person in a small motorboat on a body of water, heading away from a distant shoreline with scattered buildings under a mostly clear sky.",5167,38.85831312130459,-77.01593825980223,DC_images/dc_5167.jpg,1.258544921875,0.468505859375,49.375244140625,0.0,30.47998046875
0,0,"['No imagery', ""Text: 'Sorry, we have no imagery here.'""]",The image is blank except for a message indicating no imagery is available.,643,38.9231243958063,-77.10820821949082,DC_images/dc_643.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text ('Sorry, we have no imagery here.')"", 'plain white background']",This image only contains a blank white background with a message saying no imagery is available.,7003,38.879932509135344,-76.97906324630719,DC_images/dc_7003.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,7,"['cars', 'truck', 'stop signs', 'trees', 'sidewalk', 'crosswalk', 'red brick building', 'fence', 'clouds', 'person']","A calm urban street scene with parked cars, a few trees, and a crosswalk under a sunny sky.",5194,38.90695840385293,-77.01594912961788,DC_images/dc_5194.jpg,29.78369140625,6.692626953125,15.75048828125,32.05224609375,0.0
6,8,"['trees', 'sidewalk', 'cars', 'fence', 'multi-story houses', 'windows', 'doors', 'bushes', 'street']","A leafy residential street with parked cars, sidewalks, and several multi-story townhouses behind a fenced front yard.",4838,38.881733826624384,-77.02285863645992,DC_images/dc_4838.jpg,37.705078125,20.10693359375,1.5576171875,10.997802734375,0.0
3,6,"['fence', 'light pole', 'tree', 'sidewalk', 'street', 'grass field', 'buildings', 'chimney', 'trash']","An open grassy area bordered by a fence and overlooked by buildings, with some litter on the street and sidewalk.",5201,38.91957007518501,-77.01595195013887,DC_images/dc_5201.jpg,17.897216796875,6.197265625,31.970703125,22.0048828125,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank image with a message indicating that no imagery is available.,3866,38.97901762958951,-77.04366360491808,DC_images/dc_3866.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,7,"['trees', 'houses', 'cars', 'sidewalks', 'utility pole', 'bushes', 'street']","A quiet suburban street lined with houses, trees, parked cars, and utility poles on a cloudy day.",1439,38.91953490219735,-77.09205887234066,DC_images/dc_1439.jpg,27.78759765625,4.376220703125,23.969970703125,40.343505859375,0.0
0,0,"['text: Sorry, we have no imagery here.']",A blank image with a message indicating that no imagery is available.,5396,38.86011534385182,-77.01132996186642,DC_images/dc_5396.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,3,"['glass display cases', 'minerals', 'rocks', 'museum lighting', 'exhibit placards', 'rocky wall', 'carpeted floor']",A dimly-lit museum exhibit room displaying various minerals and rocks in glass cases.,4729,38.8907417327945,-77.02516686203826,DC_images/dc_4729.jpg,0.0,0.0,0.0,0.0,0.0
0,0,"['text: Sorry, we have no imagery here.']",A blank image with a message stating no imagery is available.,4486,38.86371546662052,-77.02976626506424,DC_images/dc_4486.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,6,"['road', 'parking lot', 'fence', 'sidewalk', 'trees', 'street lights', 'power lines', 'utility poles', 'road markings']",A quiet street runs alongside an empty fenced parking lot with trees and power lines under a clear sky.,9299,38.90874191478954,-76.93293636078248,DC_images/dc_9299.jpg,10.517333984375,0.0,41.76806640625,40.7294921875,0.0
2,2,"['brick wall', 'windows', 'window shutters', 'air conditioning unit', 'sidewalk', 'pavement']",A plain brick wall with several windows and black shutters faces a narrow sidewalk and pavement.,6903,38.905156336034125,-76.98136164787007,DC_images/dc_6903.jpg,0.0,89.346923828125,0.373046875,0.0,0.0
2,7,"['glass doors', 'building windows', 'Capitol City Brewing Company signage', 'sidewalk', 'reflection of other buildings']",An urban street view of the entrance to Capitol City Brewing Company with neighboring tall building reflections.,4620,38.89974957903723,-77.02747567056205,DC_images/dc_4620.jpg,2.375,81.2685546875,0.0,0.0,0.0
4,6,"['cars', 'van', 'trees', 'apartment building', 'street', 'power lines', 'sidewalk', 'streetlight']","A quiet residential street with parked cars, an apartment building, and dense greenery on one side.",5725,38.83669387127654,-77.00441546243431,DC_images/dc_5725.jpg,23.483154296875,2.40234375,29.4853515625,23.798095703125,0.0
5,8,"['highway', 'cars', 'guardrail', 'trees', 'sky', 'road markings']",A highway bordered by trees under a clear blue sky with light traffic.,5151,38.8294860991462,-77.01593182541862,DC_images/dc_5151.jpg,21.73046875,0.0,35.056396484375,41.505859375,0.0
7,6,"['trees', 'bushes', 'sidewalk', 'road', 'fallen log', 'grass', 'traffic lane divider']","A sidewalk runs alongside a quiet, wooded road with lush greenery and trees on one side.",884,38.94655014222664,-77.10362948632759,DC_images/dc_884.jpg,54.280029296875,0.0,6.3603515625,35.224609375,0.0
5,7,"['street', 'sidewalk', 'trees', 'parked cars', 'houses', 'stairs', 'leaves', 'power lines']","A quiet residential street lined with trees, parked cars, and houses on a cloudy day.",2352,38.92134964501819,-77.07361057677394,DC_images/dc_2352.jpg,16.355224609375,13.877197265625,23.620849609375,31.273193359375,0.0
5,7,"['sidewalk', 'street', 'cars', 'trees', 'parking lot', 'person with stroller', 'street signs', 'power lines', 'yellow utility box', 'buildings', 'clouds']","A suburban street corner with parked cars, sidewalks, trees, and a person pushing a stroller under a partly cloudy sky.",6915,38.926776333103376,-76.98135599684866,DC_images/dc_6915.jpg,16.287841796875,2.9658203125,36.08203125,36.076171875,0.0
5,7,"['brick building', 'windows', 'trees', 'sidewalk', 'road', 'road markings', 'bushes', 'street lights']",A modern brick building with large windows is situated next to a street with marked pedestrian pathways and landscaping.,7120,38.88533710464297,-76.97675649557937,DC_images/dc_7120.jpg,6.822265625,36.232421875,15.79638671875,24.896484375,0.0
5,8,"['traffic lights', 'mailbox', 'cars', 'crosswalk', 'sidewalk', 'trees', 'apartment buildings', 'fence', 'power lines', 'street signs']","A suburban street intersection with moderate traffic, trees with autumn foliage, and apartment buildings lining the road.",5727,38.84029725227315,-77.00441568528707,DC_images/dc_5727.jpg,10.81787109375,5.1875,37.86669921875,41.62646484375,0.0
0,0,"['text: Sorry, we have no imagery here.', 'white background']",The image is a blank white screen with a message indicating no imagery is available.,3626,38.95739603729023,-77.04826535058557,DC_images/dc_3626.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,7,"['road', 'cars', 'street light pole', 'vegetation', 'utility pole', 'wires', 'sign']",A roadside view with dense greenery on one side and vehicles traveling along a paved road under a clear blue sky.,644,38.92492605832224,-77.10821095341885,DC_images/dc_644.jpg,49.7255859375,0.0,6.646728515625,17.549560546875,0.0
6,7,"['road', 'sidewalk', 'grass', 'trees', 'manhole covers', 'distant vehicle']",A road runs alongside a grassy park area with large trees and a sidewalk on a cloudy day.,3586,38.88532946514519,-77.04821659983811,DC_images/dc_3586.jpg,47.830322265625,0.0,12.697998046875,38.629638671875,0.0
7,4,"['white car', 'stone house', 'plants', 'trees', 'flowers', 'sidewalk', 'street']","A quiet, leafy residential street with a stone house and a white car parked along the curb.",4095,38.98082090593218,-77.03904820189283,DC_images/dc_4095.jpg,48.930908203125,13.3671875,4.98291015625,17.878173828125,0.0
3,7,"['cars', 'truck', 'parking lot', 'fence', 'utility poles', 'wires', 'sidewalk', 'road', 'handicap parking space', 'trees', 'building']","An urban street scene featuring a busy road, parking lot, utility poles, and some greenery in the background.",6340,38.917769282064185,-76.99288941684935,DC_images/dc_6340.jpg,5.3310546875,3.09814453125,43.4345703125,39.794189453125,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank image with a message indicating that no imagery is available.,8275,38.91235531980319,-76.95368730898323,DC_images/dc_8275.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank image with a message indicating the absence of available imagery.,766,38.93934144978577,-77.10592592059245,DC_images/dc_766.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,8,"['car', 'road', 'sidewalk', 'street sign', 'trees', 'bushes', 'lamp post', 'person', 'buildings', 'lawn']","A quiet street entrance bordered by greenery, leading toward older brick buildings in the distance.",2233,38.91233984171139,-77.07590731612554,DC_images/dc_2233.jpg,25.1298828125,3.8095703125,34.58740234375,30.005615234375,0.0
3,8,"['eyeglasses', 'display shelves', 'mirrors', 'books or pamphlets', 'mural', 'bench', 'tables', 'chairs', 'lights']","A modern eyewear store interior featuring glasses on display, mirrors, and a colorful mural on the wall.",5417,38.89795058796377,-77.01133597098001,DC_images/dc_5417.jpg,0.0,0.0,0.208984375,0.0,0.0
6,8,"['trees', 'planters', 'lamp post', 'building', 'sidewalk', 'street', 'American flags', 'people', 'bicycle/scooter']","A tree-lined urban sidewalk in front of a building with planters, flags, and pedestrians.",4731,38.89434508082405,-77.02516813319698,DC_images/dc_4731.jpg,35.824462890625,18.972412109375,1.52978515625,22.452392578125,0.0
3,2,"['trees', 'bushes', 'road', 'fallen branches', 'ivy']",A roadside view of dense vegetation with leafless trees and overgrown shrubs.,2343,38.905134643998366,-77.0735938431851,DC_images/dc_2343.jpg,11.296142578125,0.0,20.296630859375,6.165771484375,0.0
4,6,"['apartment building', 'trees', 'shrubs', 'parking spaces', 'car', 'sidewalk', 'open space', 'balconies']",A moderately landscaped parking lot between two residential buildings on a clear day.,5294,38.881735267243215,-77.01363844322488,DC_images/dc_5294.jpg,12.03857421875,24.790283203125,21.928466796875,38.3955078125,0.0
6,5,"['truck', 'traffic barrel', 'construction site', 'fence', 'crane', 'water', 'Washington Monument', 'trees', 'sidewalk', 'parking meter']",A construction area by the water with a view of the Washington Monument in the background and a parked truck in the foreground.,4039,38.87992787646192,-77.03899298880717,DC_images/dc_4039.jpg,5.157470703125,0.05908203125,44.093994140625,29.239990234375,0.334716796875
0,0,"['text: Sorry, we have no imagery here.']",The image is a blank white background with a message indicating no imagery is available.,8620,38.9177573723181,-76.94676516192222,DC_images/dc_8620.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
2,6,"['garage', 'carport', 'driveway', 'fence', 'plants', 'house', 'stairs', 'chimney', 'antenna']","A driveway with a detached garage, carport, and fenced-in yard leading to townhouses in a suburban residential area.",5908,38.961009283595295,-77.00211555170377,DC_images/dc_5908.jpg,8.43505859375,34.027587890625,25.284179687500004,12.349609375,0.0
4,8,"['brick building', 'large windows', 'sidewalk', 'handrails', 'small trees', 'bushes', 'road', 'curb', 'cloudy sky']",A modern brick building with large windows and a landscaped sidewalk bordered by handrails and small trees next to a roadway.,2691,38.91594880321912,-77.0666865377922,DC_images/dc_2691.jpg,5.867431640625,49.98583984375,13.761718749999998,24.07470703125,0.0
5,8,"['paved trail', 'streetlamp', 'trees', 'fence', 'graffiti', 'bridge', 'clouds', 'grass', 'bike handlebar']","A paved multi-use path lined with trees and a fence, passing under a bridge with some graffiti visible on a wall.",6230,38.92497605830887,-76.99519514434827,DC_images/dc_6230.jpg,50.25805664062501,4.70947265625,16.760498046875,22.995361328125,0.0
5,8,"['houses', 'sidewalk', 'street signs', 'utility pole', 'cars', 'crosswalk', 'fence', 'trees', 'grass', 'stop sign', 'wires']","A residential intersection with houses, street signs, parked cars, and a crosswalk under a clear sky.",7905,38.86191094103731,-76.96063326667753,DC_images/dc_7905.jpg,11.83349609375,12.22509765625,37.236328125,25.1904296875,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image shows a blank background with a message stating that no imagery is available.,5051,38.85470941366496,-77.01824163083027,DC_images/dc_5051.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image shows a blank white space with a message stating there is no available imagery.,538,38.9393371776473,-77.11053973890424,DC_images/dc_538.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text saying 'Sorry, we have no imagery here.'""]",The image is a blank map area with a message indicating no imagery is available.,4264,38.87452428830611,-77.03438040488459,DC_images/dc_4264.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,8,"['cars', 'traffic lights', 'apartment buildings', 'trees', 'sidewalk', 'grass lawn', 'road', 'street signs', 'street lamps']","A city street scene with cars, traffic lights, grassy areas, trees, and mid-rise buildings on a clear, sunny day.",3379,38.92316254059448,-77.05285495597035,DC_images/dc_3379.jpg,29.647216796875,5.708984375,28.464599609375004,33.77587890625,0.0
6,8,"['historic brick building', 'cars', 'street', 'sidewalk', 'trees', 'bushes', 'parking lot', 'no parking sign', 'flagpole with flag', 'bollards', 'bike rack', 'apartment building']",A historic red-brick building with turrets stands behind a small parking lot and sidewalk on a busy urban street.,4407,38.92677341206869,-77.03209909189944,DC_images/dc_4407.jpg,7.645751953125,16.0703125,30.64990234375,25.31005859375,0.0
6,7,"['road', 'sidewalk', 'cars', 'street lights', 'trees', 'grass', 'fence', 'traffic sign', 'power poles']","A tree-lined urban street with a sidewalk, fence, and moderate traffic in daylight.",1561,38.93394999223675,-77.0897707467251,DC_images/dc_1561.jpg,47.7255859375,0.0,12.260498046875,35.2392578125,0.0
6,4,"['sidewalk', 'road', 'trees', 'bushes', 'power lines', 'grass']","A sidewalk runs alongside a road bordered by thick greenery and tall trees, giving the area a lush, natural feel.",3389,38.94117914777591,-77.05286831305314,DC_images/dc_3389.jpg,65.6435546875,0.0,0.07275390625,21.5439453125,0.0
4,8,"['cars', 'road', 'sidewalk', 'street lamp', 'traffic signs', 'residential buildings', 'trees', 'brick wall', 'grass']","A wide urban street lined with leafless trees, cars, brick buildings, and a sidewalk on a cloudy day.",2357,38.93035795791327,-77.07361987650074,DC_images/dc_2357.jpg,21.4853515625,8.246337890625,25.437744140625,32.186279296875,0.0
4,8,"['apartment building', 'red car', 'beige car', 'scooter', 'utility pole', 'sidewalk', 'street', 'street sign', 'trees', 'awnings', 'balconies', 'windows']",A city street with parked cars and scooters in front of a low-rise brick apartment building under a clear blue sky.,6420,38.85651214512648,-76.99059128533183,DC_images/dc_6420.jpg,1.22021484375,31.075927734375,28.030029296875,21.973388671875,0.0
4,7,"['cars', 'trees', 'sidewalk', 'parking lot', 'light poles', 'fence', 'railway tracks', 'buildings', 'signs', 'power lines', 'clouds']",A bright and clear day in a parking lot beside a railway track with cars parked and some small trees along the sidewalk.,6014,38.94659607432036,-76.99980797836066,DC_images/dc_6014.jpg,6.64990234375,1.058837890625,44.03369140625,39.64892578125,0.0
6,7,"['cars', 'trees', 'grass', 'road', 'streetlight', 'sidewalk']","A tree-lined road with cars driving through a green, park-like area on a cloudy day.",4270,38.88533435587455,-77.03438561380952,DC_images/dc_4270.jpg,45.34765625,0.0,17.198486328125,36.36279296875,0.0
0,0,"[""text ('Sorry, we have no imagery here.')""]",This image displays a blank background with a message indicating there is no available imagery.,5509,38.85831386033438,-77.00902538389136,DC_images/dc_5509.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,3,"['trees', 'walking path', 'leaves', 'blurred sign or object', 'bushes', 'ground cover']","A wooded area featuring a winding walking path and dense greenery, with a mostly natural and tranquil setting.",1445,38.93034487752977,-77.09207282884837,DC_images/dc_1445.jpg,53.1748046875,0.0,0.439697265625,7.126220703125,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image is a blank map with a message indicating no available imagery.,4119,38.8186712613456,-77.03665652998131,DC_images/dc_4119.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,6,"['parking lot', 'pickup truck', 'building', 'handicap parking spaces', 'lamp post', 'tree', 'clouds', 'solar panel']",A brick building with a parking lot and some greenery under an overcast sky.,9402,38.88892218152311,-76.93064970974318,DC_images/dc_9402.jpg,11.5498046875,9.030517578125,36.254150390625,41.583984375,0.0
0,0,"['text (Sorry, we have no imagery here)']",A blank image with a message indicating that no imagery is available.,4942,38.86371745265546,-77.02054839968586,DC_images/dc_4942.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,8,"['cars', 'pickup truck', 'parking meters', 'road', 'sidewalk', 'office buildings', 'trees', 'street signs', 'utility pole/tower', 'pedestrian']","A modern urban street scene with parked cars, office buildings, and a few trees lining the sidewalk.",1915,38.9555749738265,-77.08287567021554,DC_images/dc_1915.jpg,5.33349609375,23.500244140625,24.44873046875,30.39208984375,0.0
6,7,"['houses', 'trees', 'cars', 'street lamps', 'sidewalk', 'road', 'yellow road lines', 'fence', 'grass', 'power lines', 'clouds']","A suburban street with family houses, several cars, and abundant trees lining the road under a partly cloudy sky.",9051,38.87271098670474,-76.93757973636744,DC_images/dc_9051.jpg,23.582763671875,5.763427734375,27.437744140625,39.5927734375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image is a blank placeholder with a message stating there is no imagery available.,4576,38.82047548736513,-77.02744517109593,DC_images/dc_4576.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
7,6,"['stone building', 'windows', 'brick sidewalk', 'parking signs', 'fire hydrant', 'trees', 'two cars', 'railing', 'shrubs', 'power pole', 'leaves']","A historic stone building with arched windows faces a brick sidewalk lined with cars, trees, and parking signs.",2912,38.903339667493945,-77.06206325550511,DC_images/dc_2912.jpg,15.10009765625,39.952880859375,5.442626953125,19.6376953125,0.0
3,6,"['road', 'sidewalk', 'utility poles', 'power lines', 'lamp post', 'grassy hill', 'trees', 'buildings', 'curb', 'cloudy sky']",A quiet road curves alongside a grassy hill with scattered trees and some buildings visible in the background.,9519,38.89432581153538,-76.92833900098157,DC_images/dc_9519.jpg,17.525634765625,1.986083984375,40.213623046875,32.852294921875,0.0
3,4,"['house', 'garage', 'fence', 'grass', 'trees', 'road', 'sidewalk', 'cloudy sky']","A residential backyard with a garage and weathered fence, bordered by a road and some trees under an overcast sky.",6298,38.84209880939851,-76.99289695348108,DC_images/dc_6298.jpg,42.499267578125,16.483154296875,29.44921875,1.1748046875,0.0
3,8,"['cars', 'road', 'sidewalk', 'concrete barrier', 'streetlamps', 'trees', 'houses', 'electric poles', 'grass']",A busy multi-lane road bordered by houses and trees at dusk with several cars driving and streetlamps lining the street.,8955,38.9051423426027,-76.93985716113002,DC_images/dc_8955.jpg,5.173583984375,1.33837890625,44.841796875,45.744140625,0.0
6,8,"['row houses', 'windows', 'doors', 'stairs', 'handrails', 'garages', 'driveways', 'plants', 'shrubs', 'flowers', 'sidewalk', 'street', 'curb', 'sky', 'clouds']","A row of modern brick townhouses with attached garages, stairs, and well-maintained landscaping along a quiet suburban street under a partly cloudy sky.",7939,38.92316785130139,-76.96059945050091,DC_images/dc_7939.jpg,3.055908203125,35.70556640625,22.086669921875,19.739013671875,0.0
6,7,"['trees', 'sidewalk', 'street', 'parked cars', 'houses', 'lawn', 'fence', 'telephone wires']","A quiet suburban street with trees, parked cars, and residential houses in view.",8716,38.88532622384773,-76.94448419452002,DC_images/dc_8716.jpg,36.42529296875,6.447753906250001,12.800292968749998,25.135498046875,0.0
7,8,"['row houses', 'trees', 'cars', 'street', 'sidewalk', 'street lamps', 'building in the background']","A pleasant urban street lined with colorful row houses, trees, and parked cars.",4289,38.91956610004355,-77.03440211915651,DC_images/dc_4289.jpg,20.621337890625,17.107421875,16.228515625,38.62646484375,0.0
4,2,"['wooden fence', 'brick wall', 'trees', 'house', 'windows']",A brick house partially hidden behind a tall wooden fence and surrounded by trees.,2583,38.92675744930045,-77.06900315035904,DC_images/dc_2583.jpg,29.33154296875,11.17919921875,9.773681640625,2.775390625,0.0
3,8,"['cars', 'taxi', 'SUV', 'truck', 'buildings', 'trees', 'street', 'windows']","A city street scene featuring several vehicles, modern glass buildings, and some trees lining the road.",3595,38.901544527016505,-77.04822756016794,DC_images/dc_3595.jpg,4.493408203125,38.517333984375,6.560791015625,43.584716796875,0.0
6,4,"['cars', 'parking lot', 'sidewalk', 'staircase', 'houses', 'trees', 'bushes', 'street', 'fence', 'utility wires']","A residential street parking lot in front of houses, surrounded by trees and greenery.",1209,38.91592784767662,-77.09666652575704,DC_images/dc_1209.jpg,20.3662109375,8.925537109375,26.77783203125,31.4384765625,0.0
0,0,"['text: Sorry, we have no imagery here.']",The image is a blank map area with a message indicating no available imagery.,4088,38.96820938424853,-77.03904129170766,DC_images/dc_4088.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"['text: Sorry, we have no imagery here.']",The image displays a blank area with a message indicating that no imagery is available.,3974,38.96820859096526,-77.04134913678838,DC_images/dc_3974.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank screen with a message stating there is no imagery available.,758,38.924928171205664,-77.10590451047356,DC_images/dc_758.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,6,"['truck', 'construction site', 'fence', 'brick building', 'tree', 'utility pole', 'workers', 'crates', 'metal pipes', 'building materials']","A construction site with a work truck parked in the foreground, surrounded by urban buildings and utility infrastructure.",1802,38.95737496724768,-77.08518525862021,DC_images/dc_1802.jpg,1.2724609375,15.265380859375,35.06396484375,8.560791015625,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image displays a blank area with a message stating there is no available imagery.,8372,38.8817259527564,-76.95140214104084,DC_images/dc_8372.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank space with a message stating that there is no imagery available.,4313,38.96280588643226,-77.0344229906784,DC_images/dc_4313.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text ('Sorry, we have no imagery here.')""]",The image is a blank screen with a message indicating that no imagery is available.,3855,38.959199503062415,-77.0436514640994,DC_images/dc_3855.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank image with a message indicating that no imagery is available.,3850,38.95019123799105,-77.04364594777712,DC_images/dc_3850.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
7,5,"['lake', 'trees', 'paved pathway', 'people', 'grass', 'clouds', 'sky']","A peaceful lakeside area with a walking path, trees, and people enjoying the sunny day.",3931,38.89073714122481,-77.04130423603296,DC_images/dc_3931.jpg,7.616943359375,0.0,43.20556640625,23.658203125,21.788818359375
4,6,"['car', 'brick building', 'windows', 'chimney', 'sidewalk', 'hedge', 'tree', 'street', 'flowering tree']","A brick residential building with a hedge, trees, and a parked car along a quiet street.",2028,38.9537749341483,-77.08056619845762,DC_images/dc_2028.jpg,36.480712890625,27.122802734375,7.02490234375,5.421142578125,0.0
6,8,"['crosswalk', 'sidewalk', 'trees', 'parked cars', 'residential buildings', 'grass', 'road signs', 'street']","A tree-lined residential street with a crosswalk, sidewalks, parked cars, and apartment buildings under a partly cloudy sky.",6778,38.88533827612232,-76.98367198969424,DC_images/dc_6778.jpg,23.871337890625,18.257568359375,15.231201171875,32.0302734375,0.0
6,4,"['trees', 'grass', 'sidewalk', 'fence', 'utility pole', 'road', 'curb']","A grassy open area with scattered trees, a sidewalk, and a roadside boundary, separated by a chain-link fence.",7583,38.897946625515154,-76.96753009780946,DC_images/dc_7583.jpg,61.40087890625,0.0,20.92822265625,2.642578125,0.0
4,7,"['sedan car', 'chain link fence', 'sidewalk', 'brick buildings', 'trees', 'deck/patio', 'lawn', 'grill', 'patio umbrella', 'chairs']","A residential scene features brick apartment buildings, a parked car, fenced yards, and leafy trees under a clear sky.",5376,38.8240815555991,-77.01132424482104,DC_images/dc_5376.jpg,23.0546875,20.91796875,16.514404296875,20.392822265625,0.0
