scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
6,5,"['trees', 'grass', 'sidewalk', 'street', 'trash bin', 'fence', 'house', 'car']","A leafy urban residential area with tall trees, a grassy lot, a sidewalk, and houses nearby.",9413,38.90874056846762,-76.93063044029434,DC_images/dc_9413.jpg,52.75195312499999,4.712646484375,2.838134765625,27.17138671875,0.0,1.992945,0.32977575,0.85821414,1.5307667,0.5054892,0.48754358,0.17884003,-0.9485994,0.30553874,-0.8362018,-0.06199852,0.15728678,-0.37295166,0.471474,-0.49478522,-1.1072139,0.510453,-0.2588721,0.5389083,-0.06538069,0.040293854,0.4792344,0.14201786,-0.48058522,-0.34825382,0.17609258,-0.18126166,0.11980763,0.123413004,0.16687131,-0.1908705,0.33087966,0.2053062,-0.15456504,-0.009853524,-0.32839018,-0.0022601832,0.012343169,-0.059193656,0.42616057,-0.15663637,-0.04852107,-0.10328928,-0.10648493,0.2761552,0.048245355,-0.27113432,0.1329538,-0.194541,0.12042635
3,7,"['car', 'lamp post', 'tree', 'brick building', 'sidewalk', 'fence', 'parking sign', 'grass', 'windows']",A parked car sits on a brick-paved street beside a fenced grassy area and a large brick building with grid windows and a streetlamp.,5086,38.91776807206309,-77.01825776011249,DC_images/dc_5086.jpg,22.875,31.825927734375,6.761962890625001,3.5859375,0.0,2.0775986,-2.6616018,1.0433118,-1.1799519,0.08368357,1.4838328,0.58322585,-1.1831461,0.24180184,-0.15652649,-0.5974225,-0.32399097,-1.1719836,0.654009,0.28070432,0.08727892,-0.38761437,-0.2871412,0.29919416,-0.42174312,0.053102363,-0.3785631,0.5030038,-0.8837302,0.76773834,0.39884418,-0.48374456,-0.6588002,-0.1503041,0.49896848,0.06556777,0.76340306,0.3703408,0.21264733,0.08938738,-0.4812002,-0.3573739,-0.034760002,0.36107877,0.23118332,-0.21254316,0.08964088,-0.105881125,-0.17522253,0.35690334,-0.28426468,-0.13445294,-0.42188817,-0.08795876,0.76850575
0,0,"['text: Sorry, we have no imagery here.']",A blank map screen with a message stating that no imagery is available.,3288,38.96459957732517,-77.05519341539387,DC_images/dc_3288.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976223,-0.0033643865,0.023908926,0.002010784,-0.0066258125,0.006026984,0.007975861,0.0026609683,0.0032144478,0.0055828355,0.0070936787,-0.0029863983,-0.016691457,0.0047813114,-0.005279528,-0.0038510596,-0.004614743,-0.0026806127,0.006151469,-0.010177307,0.00289507,0.0047742045,-0.0016857347,-0.0011576894,-0.0014757189,0.003081027,0.009234117,-0.002323365,-0.0009566211,0.003916459,-0.0054529933,0.000897152,-0.004998477,0.0030749189,8.1211496e-05,0.0019650783,-0.001260109,0.00016252286
5,1,"['trees', 'bushes', 'fence', 'foliage']",Dense overgrown greenery with a fence partially visible beyond the thick foliage.,4646,38.94659284138663,-77.02749372485762,DC_images/dc_4646.jpg,90.497802734375,0.349365234375,5.441650390625,0.0,0.0,1.1720374,-2.439898,0.59383196,2.7855399,-0.041811004,-0.5800334,0.62978125,-1.5980254,0.28743604,0.08672765,-0.6484924,-0.25699946,-0.4592037,-0.18297467,0.11643735,-0.07209354,-0.54365045,0.021549033,-0.16607037,0.09184869,-0.12929474,-0.38664448,-0.6701444,-0.45089552,-0.69730705,-0.13542943,-0.2538777,-0.3991452,0.49955368,-0.044831034,-0.5981761,0.29440105,-0.18166639,0.36192217,-0.16483659,-0.21737419,0.15149797,0.25727263,-0.11442208,-0.32825747,0.18029132,-0.10322137,-0.02077889,-0.122252166,0.56220657,0.42687723,-0.5882043,-0.05355392,0.2979725,-0.15882796
6,8,"['cars', 'crosswalk', 'stop sign', 'lamp post', 'trees', 'brick houses', 'fence', 'sidewalk', 'road']","A pleasant urban street with brick houses, parked and moving cars, crosswalks, and bare trees under a clear blue sky.",2574,38.91054246377266,-77.0689874629679,DC_images/dc_2574.jpg,8.891845703125,6.60107421875,36.55908203125,39.258544921875,0.0,2.113776,1.8363737,-0.37406263,-1.7706876,-0.044370286,-0.8909547,-0.8909282,0.30605015,-0.34612635,0.01678548,-0.1315423,-0.48412395,-0.34521937,0.3623211,0.31826448,0.53175974,-0.09588911,-0.70673674,-0.20231701,-0.50432676,0.16765802,-0.004011548,-0.03840267,-0.12062964,-0.12203038,1.1985131e-05,-0.43419015,-0.32341376,-0.4726797,-0.10870356,0.16237561,-0.07364924,-0.2718323,0.08262006,0.13436326,-0.023408236,-0.063097276,0.4075285,0.15508711,-0.15495954,0.18435945,-0.34956858,-0.36897337,-0.004189007,0.17480025,0.33166492,-0.055798072,0.09539143,-0.05705455,-0.43098605
4,5,"['concrete path', 'trees', 'fence', 'sheds', 'houses', 'grass', 'bushes']","A quiet residential back alley with sheds, fences, and abundant green trees under a clear blue sky.",9166,38.87451141159189,-76.93527334590891,DC_images/dc_9166.jpg,54.766357421875,1.910400390625,11.1611328125,16.753662109375,0.0,2.177265,-1.1761417,0.69571924,1.3381958,-0.39825705,-0.21692865,-0.37727463,-0.6564906,0.05945522,0.76913714,0.34711355,-0.87850296,0.49211577,1.2344158,0.5985782,0.030383715,-0.3322571,-0.37280735,0.37387693,0.8389302,0.7286573,-0.07979008,-0.555697,-0.05332763,0.23874214,-0.31774172,-0.0287837,-0.11663767,0.055672448,-0.36369568,0.13556321,-0.14283478,-0.6200537,0.41427138,0.22201116,0.32788596,0.20310478,-0.098267324,0.37574154,-0.26705623,0.26841816,-0.20971945,-0.42276704,-0.1564076,-0.10193104,-0.17238413,-0.029557386,-0.5123495,0.45716643,0.031214349
4,2,"['white garage', 'garbage bin', 'recycling bin', 'plants', 'trees', 'pavement']",A white garage sits beside a wooded area with trash and recycling bins near the pavement.,646,38.92852938153411,-77.10821642168938,DC_images/dc_646.jpg,66.193115234375,21.924560546875,2.346923828125,5.3076171875,0.0,2.3762932,-1.3029115,0.7518822,2.0339508,-0.32702878,0.34938046,-0.6299558,0.088320054,0.82699245,-0.32484403,-0.3762134,0.31434497,0.14874595,-0.2953447,0.22903088,-0.33031514,0.30964527,0.7377649,-0.10190068,-0.041525256,-0.12756337,-0.19001521,-0.6339707,0.3887986,-0.12960981,0.3770391,-0.2711802,0.040688127,-0.13126819,-0.22782658,-0.5396539,-0.38885537,-0.94146824,0.43025848,-0.24227361,0.0029639716,-0.047757,0.35273802,-0.15303478,0.5343832,0.01981709,-0.3899405,-0.36289763,-0.25027156,0.22753532,0.13819927,-0.079290785,0.06042431,-0.064555,0.39254618
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is blank with a message indicating no available imagery.,5209,38.93398337777105,-77.01595517481321,DC_images/dc_5209.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank image with a notice stating there is no available imagery for this area.,5202,38.92137174012952,-77.01595235315187,DC_images/dc_5202.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
5,6,"['house', 'sidewalk', 'street', 'trees', 'bush', 'lawn', 'person', 'yard sign', 'trailer', 'garbage bags']","A suburban house with a fall-colored yard, a person doing yard work, and a trailer parked in front.",4311,38.95920258471731,-77.03442125041767,DC_images/dc_4311.jpg,30.06640625,9.747802734375,24.836669921875,17.46875,0.0,2.5987031,-0.6955488,1.2687962,0.27741942,0.46488994,-0.9379596,-0.09259665,-0.12622525,-0.522766,0.041164413,-0.6291727,-0.63676566,0.7111864,-0.9122048,-0.60120934,-0.061216746,-0.20886667,-0.24565044,-0.3310306,0.11026539,0.23062105,0.49673423,0.11523991,-0.44533017,0.17325598,-0.41562352,0.06102927,-0.11234653,0.26021367,-0.39081365,-0.053698305,-0.057815555,0.31085995,0.18418442,-0.083121076,0.08386238,-0.35640723,0.42986006,0.6477427,0.38578397,-0.28449792,-0.059123725,0.054652356,-0.061039276,-0.22495756,0.18036804,0.043765787,-0.08573854,0.40643558,0.62893826
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image consists of a blank white space with a message indicating there is no available imagery.,8938,38.87451387552004,-76.93988297498277,DC_images/dc_8938.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
6,7,"['road', 'car', 'trees', 'guardrail', 'lake/river', 'sign', 'grass', 'cloudy sky']","A roadside view with leafless trees, a car, and a body of water under a cloudy sky.",3242,38.881723052388445,-77.05512930787543,DC_images/dc_3242.jpg,17.843994140625,0.0,34.438720703125,38.207763671875,0.90234375,1.2332894,1.9267341,-1.3873981,0.49252197,0.22995637,0.48873857,-1.3496162,-0.5483166,-0.41199642,0.25457165,0.21341807,-0.8520635,-0.18737413,0.29087278,0.09922048,-0.11443217,0.8394438,-0.77920747,-0.26279375,-0.39964482,0.3820276,-0.28633758,-0.05122007,0.15205161,-0.08388997,0.02657504,-0.085880734,-0.057872143,0.61419725,0.04551563,0.4426546,-0.4745323,0.15605703,0.20036851,0.80707246,0.42115295,0.12002202,-0.3578782,0.2663461,0.046735883,0.18423472,-0.15982409,-0.13315286,0.41468626,0.2949203,0.34161758,0.24159183,0.0444416,0.023371333,-0.18977375
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank screen with a message stating there is no available imagery.,6316,38.87452913287287,-76.99289372545323,DC_images/dc_6316.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
6,7,"['houses', 'sidewalk', 'street', 'trees', 'power lines', 'utility pole', 'grass', 'bushes', 'curb']","A quiet, leafy suburban street with houses and well-maintained greenery under a clear blue sky.",3178,38.971805057465005,-77.0575069583504,DC_images/dc_3178.jpg,33.121337890625,7.87646484375,23.953369140625,27.191162109375,0.0,2.2678711,1.6407045,0.7473993,0.43506435,1.4950327,-0.66406745,0.058220528,0.78608805,0.47980756,-0.010846221,0.23526868,-0.225795,-0.539423,0.06864931,0.20618252,-0.1816779,-0.091283016,0.00261247,-0.6417882,0.034905206,-0.01754412,0.33490732,0.6099594,0.19119102,-0.051315904,-0.14296786,-0.27299199,0.09478188,-0.26202047,0.06045811,-0.22787084,-0.23185849,0.33420092,-0.108367816,0.14760546,0.2549831,-0.052765824,0.04566207,-0.049428605,-0.1337577,0.053704195,0.40311083,-0.10692947,-0.0030667165,0.10258016,0.14495368,-0.04407326,0.2371036,0.12101356,-0.20951054
4,6,"['cars', 'houses', 'trash bins', 'trees', 'shrubs', 'fence', 'potted plants', 'power lines', 'streetlight', 'driveway']","A quiet suburban alley lined with small houses, parked cars, trees, and utility wires on a clear sunny day.",8020,38.863711824474976,-76.95832780684522,DC_images/dc_8020.jpg,29.538330078125004,4.93408203125,23.42724609375,0.710693359375,0.0,1.9208144,-2.891766,0.7652183,1.4004127,-1.8458303,-0.0020905945,2.064709,0.91873366,0.2583455,-0.5707464,1.0090731,-0.54337436,-0.37668157,-0.34737864,0.46844217,-0.33623847,0.40891373,0.10550985,-0.22259712,0.4685089,0.13951744,0.15032467,0.2925187,0.10525069,-0.19469687,-0.30968454,-0.25289693,0.2776275,0.11400344,-0.29574063,0.3113357,0.11183098,-0.046069816,0.111994974,-0.56134415,0.3339664,0.12692414,0.53479093,-0.0034106746,-0.28820264,-0.019511698,0.3278697,-0.5674527,0.31885698,0.060910515,-0.079560846,-0.03192627,-0.0594268,-0.19737767,0.030547947
3,8,"['cars', 'sidewalk', 'street', 'pedestrian', 'Loving Care building', 'windows', 'posters', 'stairs', 'flag', 'lamp post', 'sky', 'clouds', 'railings']","A brick building labeled 'Loving Care' stands along a busy street with parked cars, a pedestrian, and an American flag flying above the entrance.",7138,38.917767184599775,-76.97674592600643,DC_images/dc_7138.jpg,0.16015625,25.0654296875,30.112548828125004,30.25390625,0.0,2.0854337,-0.44587365,0.7636244,-1.4949554,-0.18737623,1.730269,-0.9141338,0.06293037,-0.5326325,0.32561794,-0.12489918,0.020698817,-1.4927484,-0.87513024,-0.45057526,-0.82810163,-0.4742247,0.100398555,0.55444443,-0.6439767,0.114892565,-0.41519377,0.094799235,0.52228504,-0.085231744,0.25689298,0.690017,0.042877413,0.14701118,-0.105049685,-0.057740558,0.05113244,-0.20359677,-0.14102665,0.26870754,-0.6929829,-0.179519,-0.02623877,-0.19339295,-0.45467168,-0.10211753,0.2885958,0.37541744,-0.36112916,-0.47295433,-0.30522406,0.18411282,-0.107095815,-0.24542163,0.11588169
7,6,"['bench', 'sidewalk', 'potted plants', 'tree', 'road', 'parking markings', 'handicap sign', 'shrubbery', 'buildings/structures', 'garden area', 'fence', 'sign']","A garden entrance area featuring a bench, potted plants, and a path surrounded by greenery and trees.",7477,38.91236060294438,-76.96982957403807,DC_images/dc_7477.jpg,29.864990234375,2.649169921875,26.35595703125,19.822265625,0.0,1.7964287,0.036281444,-1.3385679,0.96263003,-0.34630054,0.4509319,-1.0711358,0.10691021,1.5259068,1.5772597,-1.0562377,-0.35280383,0.2577975,-0.5675432,0.7996487,-0.13512744,0.30103323,-1.3826505,-0.31249452,-0.1330239,-0.44158974,0.52556473,0.7362594,0.57204443,-0.35557225,0.4708775,0.18233044,-0.1989825,-0.057005532,0.48082918,0.25214982,-0.5277443,-0.2547189,-0.37046945,-0.1052259,0.25017226,0.2022001,-0.49942896,0.14575502,-0.43559214,-0.026730308,0.15518035,-0.46763265,0.48698682,-0.35298267,-0.1594571,0.11482611,-0.7252584,0.22625753,-0.24116132
4,7,"['houses', 'sidewalk', 'street', 'fence', 'power lines', 'street light poles', 'van', 'brick building', 'signage', 'grass']","A quiet residential street with brick houses, a sidewalk, overhead power lines, and a few parked vehicles on a sunny day.",9068,38.90333946297207,-76.93755293419684,DC_images/dc_9068.jpg,4.977783203125,14.277587890624998,38.181396484375,34.4287109375,0.0,2.563484,1.2801126,0.84846914,-0.44463116,0.101295635,0.31978604,0.23833023,0.8455158,-0.927067,0.063407876,0.17580791,-0.27141863,-1.1510359,0.3712618,-0.10771969,0.6488469,-0.039662562,0.078513,-0.14165147,-0.05955405,-0.17921077,0.34464276,-0.44000956,-0.2208324,0.2766141,0.14562975,-0.6570283,-0.026439764,-0.35366532,-0.5504774,0.41044712,0.08214176,0.20139474,-0.15973301,-0.26067913,-0.15122418,0.23156777,-0.5125902,0.09899269,-0.11140745,-0.080217235,0.026747055,0.16293071,-0.10882204,-0.07322829,0.18735132,0.068296336,0.13638453,0.06630986,-0.1358568
3,7,"['brick houses', 'white van', 'wooden fence', 'metal fence', 'grass lawn', 'person', 'trees', 'windows', 'doors']","A simple suburban scene featuring brick houses, a grassy yard, a wooden fence, and a white van parked with its door open.",4429,38.9664098421988,-77.03211694423617,DC_images/dc_4429.jpg,29.771240234375,24.127197265625,29.90234375,0.0,0.0,2.9011295,-0.49045458,1.5544362,0.4916998,0.5889546,0.93651307,-0.76608497,0.6261544,-1.4127501,0.76237357,-0.89065355,0.7608033,0.35516578,0.5848318,-0.41775164,0.46421167,0.45831618,-0.34775442,0.65568143,0.03843907,-0.10196993,0.0016068233,0.31020948,0.35495025,-0.13588966,-0.066208676,-0.020127388,-0.39686224,-0.14465788,0.24107628,-0.39353594,-0.49026048,0.10573063,0.014347964,0.26007828,-0.3264165,0.28097,-0.43651336,0.25523564,0.4256094,-0.028811585,0.14834307,-0.025725717,0.070495225,0.13869953,0.42422417,-0.06672129,-0.03695523,0.22806503,-0.18145894
4,7,"['sidewalk', 'street', 'fire hydrant', 'fence', 'cars', 'houses', 'trees', 'bushes', 'crosswalk', 'street signs', 'utility lines']","A quiet suburban street corner with grassy lawns, parked cars, and mature trees under a mostly clear sky.",9182,38.90333820776325,-76.9352471882678,DC_images/dc_9182.jpg,25.805908203125,6.264648437500001,31.52294921875,15.297363281250002,0.0,2.825782,-0.85575616,0.95683265,-0.08635415,-0.54522103,-0.52658343,0.47331148,-0.38001513,-0.72556424,0.93981117,-0.15840252,-0.6222623,0.70205784,0.12800437,-0.3714322,-0.7130051,0.47807086,-0.5923604,0.28969908,-0.02932485,-0.1999585,0.7407048,0.17064975,-0.15564281,-0.27791348,0.00677706,-0.044617772,0.21851642,-0.55766124,0.043090552,0.023927627,0.3392425,0.16104297,0.49396428,0.028917434,-0.22541638,0.15643261,0.6856312,-0.3242192,-0.80140525,-0.23493566,0.41759527,-0.12422538,-0.27524874,-0.17782345,0.11794099,0.08089766,0.26642936,0.33466408,0.22980925
0,0,"['text: Sorry, we have no imagery here.', 'blank/white background']",The image consists of a plain background with a message indicating that no imagery is available.,4693,38.82588109068206,-77.02514400311843,DC_images/dc_4693.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.006625725,0.006026277,0.007975195,0.0026613176,0.0032133735,0.005582254,0.0070929695,-0.0029862786,-0.016690666,0.004781166,-0.0052798055,-0.0038521609,-0.0046137697,-0.0026802442,0.006152761,-0.010176946,0.002895462,0.004773272,-0.0016861238,-0.0011576265,-0.0014765593,0.0030810616,0.009234921,-0.0023241492,-0.00095749495,0.0039156782,-0.005453463,0.00089711434,-0.0049983147,0.0030743442,8.087491e-05,0.0019650653,-0.0012610053,0.0001613785
4,8,"['cars', 'road', 'sidewalk', 'fence', 'street lights', 'bus', 'trees', 'traffic signals', 'power lines']","A moderately busy urban street with several cars, a bus, trees, and clear skies overhead.",8609,38.89793901520897,-76.94677995134417,DC_images/dc_8609.jpg,14.598388671875002,1.369384765625,41.32080078125,37.066162109375,0.0,1.3928393,0.7866051,-0.6482628,-1.1247933,0.022844503,0.22134373,1.1531743,-0.718434,-0.0016888595,0.7815789,0.81279224,-0.8265627,0.63864994,0.16325192,-0.12790462,-0.26498687,-0.40773612,-0.3120337,-0.3503626,-0.5279028,0.22259414,-0.694564,0.026890267,0.36206982,-0.16119812,0.23078592,0.47250322,-0.15520923,0.32271764,-0.29713434,-0.39744636,0.097272985,-0.12410605,-0.015587478,-0.27254656,0.3594245,-0.108768724,0.019024868,0.061025765,0.39166477,-0.020810746,0.16261661,-0.0073373215,0.15790711,0.03705114,0.10139168,-0.19338945,-0.5476374,0.07708041,-0.09088685
2,4,"['industrial building', 'parked cars', 'fence', 'trees', 'antenna/tower', 'parking lot', 'trash bins']","A plain industrial area with a parking lot, cars, and a backdrop of trees.",5680,38.96100910900601,-77.00673077604242,DC_images/dc_5680.jpg,7.124267578125,6.35693359375,38.582763671875,38.0185546875,0.0,1.3133352,-0.26349565,-0.89461124,0.5922173,0.026352068,2.3054762,0.44475377,0.97796726,0.022754872,-0.20014857,-1.0648948,-0.84192663,-0.36780885,-0.7529249,0.40028968,-0.54712254,-0.19235371,0.86601925,-0.30651444,0.3048379,-0.41302514,0.30627644,-0.2823628,-0.748748,0.44325536,-0.29359832,0.041911554,-0.6084923,-0.3085046,-0.060379818,0.36045748,-0.022484224,0.08347445,0.1477864,0.023064202,-0.5233924,0.367749,-0.106919624,0.27477494,-0.31683356,-0.0991429,0.2292477,0.41410646,-0.36536467,0.6727664,0.4226831,0.039763223,-0.6308409,-0.1451491,0.1743593
8,4,"['dirt path', 'autumn trees', 'fallen leaves', 'rocks', 'signs', 'shrubs']",A picturesque dirt path winds through a vibrant autumn forest with colorful foliage and scattered leaves on the ground.,7703,38.90875598478639,-76.96521925526363,DC_images/dc_7703.jpg,60.39794921875,0.0,4.100830078125,20.418701171875,0.0,1.5599382,-0.67876804,-1.6794518,2.2594516,0.14112902,-1.814517,-0.75744337,-0.59339565,-0.13858867,0.65282565,0.81427,0.983188,0.44617796,-0.41478816,0.65416396,-0.49939716,-0.74276674,-0.36505488,-0.23929514,0.3394457,-0.0439626,-0.22267523,-0.05553236,-0.015568095,-0.5405261,-0.3218891,-0.04818819,-0.77180725,0.33211416,-0.30821976,0.28807905,-0.0046499693,0.17392015,-0.17616901,-0.66055924,-0.66431576,-0.38975236,-0.028404493,0.27223754,-0.16515554,-0.44789138,-0.027403843,-0.99904215,0.30447283,-0.24515684,-0.3918782,-0.38866815,-0.4095534,-0.47975534,0.26603353
2,7,"['cars', 'brick buildings', 'modern glass building section', 'windows', 'metal stairs', 'door', 'parking lot', 'sidewalk', 'trash bins', 'traffic cone']",A parking area between brick and modern glass buildings with several parked cars and a person near metal stairs.,4743,38.915965120137386,-77.02517576284676,DC_images/dc_4743.jpg,0.0,47.5146484375,7.705078125000001,6.445068359375,0.0,2.2121837,-0.9833429,0.20871422,-2.4100294,0.89431167,0.4182722,-0.9472764,-0.42035002,0.1869517,0.8571904,-1.1473064,0.06369217,-0.110889226,-0.073706545,0.5809977,0.5769684,-0.55430394,-0.49599358,0.114890456,0.6023236,0.33350682,-0.2733635,-0.5450434,-0.6205835,0.99860084,0.25844774,-0.42598704,-0.61626947,-0.25386968,0.28031674,0.07881184,-0.118473545,-0.44650695,-0.12994634,-0.028483668,-0.38074157,-0.42657435,0.12859781,0.3332219,0.22236075,-0.028440336,0.117968954,-0.2302286,-0.05040483,-0.040545616,0.08730196,0.28478178,0.2510677,-0.1239655,-0.17530496
4,3,"['road', 'trees', 'grass', 'utility pole', 'power lines', 'shadows']","A quiet roadside bordered by dense green trees and a utility pole, with minimal development visible.",1660,38.90692677909005,-77.08743087249135,DC_images/dc_1660.jpg,66.141357421875,0.0,1.327392578125,31.325927734375,0.0,1.5946126,1.1087587,-0.8600867,1.6717632,-0.81249344,-0.22484434,0.3368498,0.30064484,0.9560348,0.26375622,-0.5930625,0.4913465,-0.5728847,-0.1859143,-0.099185295,-0.013858542,0.6293304,0.35629836,0.79322225,-0.25956297,0.5441634,-0.15979202,-0.20856902,-0.1827216,-0.22377048,-0.05570611,-0.6298362,0.15082416,-0.13570583,0.764698,-0.25912023,0.55420697,0.026209041,-0.0991391,0.0552312,-0.06373619,0.006262283,0.2489663,0.16272564,-0.05726742,-0.19579093,-0.24476068,-0.28388485,0.22670366,-0.10398624,0.008528426,0.19489773,0.16556516,0.11379564,0.13329403
0,0,"['text: Sorry, we have no imagery here.', 'plain white background']",A blank white image with a message indicating no imagery is available.,7936,38.91776285688494,-76.96060243661795,DC_images/dc_7936.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976223,-0.0033643865,0.023908926,0.002010784,-0.0066258125,0.006026984,0.007975861,0.0026609683,0.0032144478,0.0055828355,0.0070936787,-0.0029863983,-0.016691457,0.0047813114,-0.005279528,-0.0038510596,-0.004614743,-0.0026806127,0.006151469,-0.010177307,0.00289507,0.0047742045,-0.0016857347,-0.0011576894,-0.0014757189,0.003081027,0.009234117,-0.002323365,-0.0009566211,0.003916459,-0.0054529933,0.000897152,-0.004998477,0.0030749189,8.1211496e-05,0.0019650783,-0.001260109,0.00016252286
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image is a blank screen with a message indicating that there is no available imagery.,5330,38.94659527745605,-77.01365085192303,DC_images/dc_5330.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976223,-0.0033643865,0.023908926,0.002010784,-0.0066258125,0.006026984,0.007975861,0.0026609683,0.0032144478,0.0055828355,0.0070936787,-0.0029863983,-0.016691457,0.0047813114,-0.005279528,-0.0038510596,-0.004614743,-0.0026806127,0.006151469,-0.010177307,0.00289507,0.0047742045,-0.0016857347,-0.0011576894,-0.0014757189,0.003081027,0.009234117,-0.002323365,-0.0009566211,0.003916459,-0.0054529933,0.000897152,-0.004998477,0.0030749189,8.1211496e-05,0.0019650783,-0.001260109,0.00016252286
